1 - PC1 (66.28%),1 - PC2 (21.91%),3 - PC1 (71.99%),3 - PC2 (9.84%)
109733.57347736204,22372.81530511629,0.43726904229288643,-0.16173989675244538
102019.31467983809,30086.65294603352,0.4487509525360531,-0.1573457012582768
98512.49632829877,32917.19785439121,0.4612656349924149,-0.1517688338830731
95005.67797675934,35747.742762749025,0.4742809074570222,-0.14505156990291423
91740.9088172491,38238.20908829947,0.48810088147849195,-0.13702675282608423
89625.64029879375,39113.62953962422,0.5034770337979793,-0.1273050803832187
87510.3717803379,39989.04999094912,0.5207889663316492,-0.11549150839022686
85768.30262485256,40676.10898539789,0.5401315365833492,-0.10112752283871933
85023.94209939525,40859.60374652565,0.5614127719328394,-0.08423183537455846
84279.58157393792,41043.09850765338,0.5856282347917243,-0.06405835030853756
83309.14896646242,40959.793342240824,0.6123998689092607,-0.04129792557152938
81975.97846218375,40448.40150926403,0.640581905640718,-0.01694367542958307
80642.80795790539,39937.00967628739,0.667357596935582,0.0064242825983202995
79536.23481101742,39392.61842546312,0.6902646786743274,0.026075743658049447
78672.95602149864,38812.796169391455,0.7081545522113359,0.03958782684877811
77809.67723197975,38232.973913319714,0.7177233971423393,0.04170510987896077
77037.3633112492,37611.26812673958,0.7103199936819762,0.022964503072591527
76330.78032860889,36959.297428138496,0.6777639100391293,-0.021274310103750124
75624.1973459685,36307.32672953731,0.6278465723281712,-0.07559230519632691
75179.21011335334,35680.26009177955,0.580809404405118,-0.11969092218179116
74850.52547577406,35064.265525730836,0.5451688923372642,-0.1496658689389478
74521.84083819481,34448.270959682064,0.5159108343220522,-0.17388756313363957
74565.56942805844,33804.717722014975,0.4900654090290213,-0.19615443365143143
74707.98139612375,33153.86188977379,0.4663242182071403,-0.21732523402716525
74850.39336418903,32503.006057532697,0.44615461293103187,-0.23592421328034197
74234.07662227024,31476.146684335265,0.43008145660321917,-0.25129729241222293
73535.55312560395,30408.548071316134,0.4179903471626739,-0.26335521874416684
72844.508206693,29342.254952345804,0.40859055594290117,-0.2727649214195459
72681.5748164234,28368.151348588053,0.4010739667643951,-0.27985253127708765
72518.64142615367,27394.047744830368,0.3952760780863481,-0.28478086946916487
72383.91637337442,26423.898742860565,0.3909223707578968,-0.28821782726754425
72445.42367115915,25481.260075545903,0.3876589357051128,-0.2907402778584503
72506.93096894388,24538.621408231407,0.38482489803130093,-0.2926689832129186
72554.70037713488,23623.944483042436,0.3822915283611783,-0.29343440265946846
72554.86919017993,22806.152567550005,0.38013294823766364,-0.29290806916850337
72555.03800322513,21988.36065205756,0.3785457340891043,-0.2910494391275242
72475.54713489935,21248.290516973906,0.3772909119024902,-0.28849559784492373
72247.54444000749,20653.119324163814,0.37612026860602543,-0.28537447903727187
72019.54174511558,20057.94813135364,0.3749496069734838,-0.2813786851675823
71586.63870325453,19600.063693783264,0.37399138835951784,-0.2761307979531611
70914.01385429177,19302.7969884132,0.3734723050367643,-0.26956899719154104
70241.38900532913,19005.530283043114,0.37333255210002014,-0.2619745375704633
69997.07740642778,18943.866922906625,0.3734020487309244,-0.2532287079057861
70072.5181596373,19058.090542201437,0.3735441565254829,-0.24321196056334565
70147.95891284682,19172.314161496153,0.373823887199789,-0.23152893437013905
69590.10792863606,19298.586664202445,0.3741911224722896,-0.21880366115509692
68740.06329890325,19430.418385449677,0.37421323604775814,-0.20583068709740776
67890.01866917043,19562.250106696923,0.37325687468075563,-0.1934829953942815
67826.45745098758,19857.311755412233,0.3706501837380842,-0.1823143341986515
67948.05885643019,20190.80279905228,0.3664694018989758,-0.17243455251487322
68069.660261873,20524.293842692397,0.3611782074360379,-0.16369490515102691
